ride_id,date,time,day_of_week,hour,is_weekend,pickup_location,drop_location,vehicle_type,distance_km,trip_duration_min,payment_type,weather,surge_multiplier,ride_status,fare_amount,driver_rating,customer_rating
UB102415,2024-03-08,19:20,Friday,19,False,Riverside,Tech Park,UberX,6.53,32.4,Card,Clear,1.0,Completed,198.21,4.4,4.8
UB102037,2024-03-08,19:44,Friday,19,False,Airport,Suburb South,UberGo,3.11,9.9,UPI,Clear,1.2,Completed,106.87,4.5,4.5
UB107897,2024-03-08,19:56,Friday,19,False,Tech Park,Old City,Premier,2.02,3.0,UPI,Clear,1.2,Completed,145.13,4.8,4.8
UB106587,2024-03-08,20:02,Friday,20,False,University Area,Railway Station,Auto,2.71,5.7,Card,Clear,1.0,Completed,52.38,4.2,4.5
UB112547,2024-03-08,20:14,Friday,20,False,Tech Park,Old City,UberX,6.17,21.7,UPI,Rain,1.5,Completed,261.4,4.5,4.9
UB116059,2024-03-08,20:20,Friday,20,False,Old City,University Area,UberGo,2.7,7.6,Card,Rain,1.5,Completed,121.65,4.3,4.7
UB109158,2024-03-08,20:50,Friday,20,False,Suburb South,Mall District,UberX,0.8,3.0,UPI,Clear,1.0,Completed,70.8,4.8,5.0
UB100752,2024-03-08,20:56,Friday,20,False,University Area,Airport,UberGo,5.07,22.4,Cash,Cloudy,1.0,Cancelled by Driver,0.0,,
UB115968,2024-03-08,21:53,Friday,21,False,Railway Station,Downtown,Auto,8.59,37.7,UPI,Rain,1.0,Completed,131.42,5.0,4.8
UB115520,2024-03-08,21:57,Friday,21,False,Downtown,Riverside,Auto,6.17,22.3,UPI,Fog,1.0,Completed,96.66,4.5,4.4
UB108507,2024-03-08,22:51,Friday,22,False,Downtown,Suburb South,Moto,6.02,14.6,Cash,Rain,1.8,Completed,113.04,4.3,4.7
UB113522,2024-03-08,23:46,Friday,23,False,Railway Station,Suburb South,UberGo,1.2,5.0,UPI,Clear,1.0,Cancelled by Rider,0.0,,
UB114541,2024-03-09,04:57,Saturday,4,True,University Area,Mall District,Auto,2.0,6.5,Card,Rain,1.2,No Cars Available,0.0,,
UB107470,2024-03-09,06:03,Saturday,6,True,Mall District,Suburb North,UberGo,5.2,11.1,Card,Clear,1.0,Completed,113.85,4.1,4.4
UB114693,2024-03-09,06:04,Saturday,6,True,Downtown,Mall District,Auto,1.65,6.0,Cash,Cloudy,1.0,Completed,44.2,4.4,4.6
UB109942,2024-03-09,08:05,Saturday,8,True,Mall District,Tech Park,Premier,11.91,47.8,Cash,Clear,1.2,Completed,465.16,4.4,4.5
UB110580,2024-03-09,08:27,Saturday,8,True,University Area,Railway Station,UberX,11.44,38.5,UPI,Cloudy,1.0,No Cars Available,0.0,,
UB108483,2024-03-09,09:10,Saturday,9,True,Old City,Suburb North,Auto,10.61,42.4,Card,Cloudy,1.0,Completed,152.28,4.1,4.4
UB108438,2024-03-09,09:37,Saturday,9,True,Suburb North,Mall District,Auto,2.97,6.9,UPI,Clear,2.0,Completed,111.32,4.5,4.5
UB119334,2024-03-09,09:40,Saturday,9,True,Old City,Tech Park,UberX,7.79,28.9,UPI,Clear,1.0,Completed,208.29,4.3,4.9
UB118515,2024-03-09,09:45,Saturday,9,True,Airport,Tech Park,UberGo,7.88,28.0,UPI,Clear,1.5,Completed,253.02,4.9,4.5
UB108347,2024-03-09,10:01,Saturday,10,True,Downtown,Airport,Auto,1.45,9.3,UPI,Rain,1.0,Completed,45.9,4.5,4.8
UB116709,2024-03-09,10:37,Saturday,10,True,Downtown,Suburb South,UberX,14.4,48.5,UPI,Cloudy,1.0,Completed,329.5,4.3,4.5
UB117082,2024-03-09,11:30,Saturday,11,True,Suburb South,University Area,UberGo,0.8,6.6,Cash,Cloudy,1.0,Completed,58.7,4.4,4.5
UB117529,2024-03-09,11:41,Saturday,11,True,Tech Park,Suburb South,UberX,13.38,33.6,UPI,Rain,1.8,Completed,520.96,3.9,4.4
UB103019,2024-03-09,12:02,Saturday,12,True,Railway Station,Suburb South,Premier,1.28,6.4,UPI,Clear,1.0,Completed,115.84,4.5,4.5
UB101837,2024-03-09,13:17,Saturday,13,True,Riverside,Suburb South,UberGo,20.23,62.6,Wallet,Cloudy,1.0,Completed,356.43,4.0,5.0
UB109595,2024-03-09,13:24,Saturday,13,True,Riverside,Old City,UberX,6.44,24.0,Cash,Cloudy,1.0,Completed,181.92,4.7,5.0
UB110286,2024-03-09,13:34,Saturday,13,True,Riverside,Old City,UberGo,3.9,13.7,UPI,Clear,1.0,Completed,103.45,4.2,4.6
UB113827,2024-03-09,14:26,Saturday,14,True,Riverside,Downtown,UberX,1.97,6.7,UPI,Clear,1.0,Completed,92.67,4.3,4.5
UB115853,2024-03-09,14:48,Saturday,14,True,University Area,Tech Park,UberXL,4.73,20.0,UPI,Clear,1.0,Completed,185.68,4.5,4.4
UB119994,2024-03-09,14:57,Saturday,14,True,Suburb North,Railway Station,UberGo,6.72,17.4,UPI,Fog,1.0,Completed,140.02,4.5,5.0
UB115728,2024-03-09,15:13,Saturday,15,True,Mall District,Downtown,UberGo,4.0,3.1,UPI,Cloudy,1.0,Completed,88.65,5.0,4.7
UB108017,2024-03-09,15:34,Saturday,15,True,Downtown,Mall District,UberX,9.09,27.1,Wallet,Clear,1.0,Completed,221.95,4.8,5.0
UB106987,2024-03-09,15:48,Saturday,15,True,Suburb South,Riverside,Moto,1.15,3.0,UPI,Rain,1.2,Completed,29.16,5.0,4.7
UB117879,2024-03-09,15:51,Saturday,15,True,Tech Park,Airport,Moto,2.4,10.9,Card,Rain,2.0,Completed,76.24,5.0,4.0
UB116871,2024-03-09,16:49,Saturday,16,True,Tech Park,Railway Station,Auto,2.33,8.0,UPI,Clear,1.0,Completed,51.64,4.6,4.6
UB110553,2024-03-09,16:54,Saturday,16,True,Old City,Downtown,Premier,1.11,3.0,UPI,Clear,1.0,No Cars Available,0.0,,
UB101723,2024-03-09,16:56,Saturday,16,True,Downtown,Suburb South,UberX,13.11,35.0,UPI,Clear,1.0,Completed,288.43,4.4,4.5
UB114463,2024-03-09,17:27,Saturday,17,True,Riverside,Suburb North,UberX,1.76,6.3,UPI,Clear,1.0,Completed,89.22,4.4,5.0
UB101122,2024-03-09,17:38,Saturday,17,True,University Area,Railway Station,Moto,7.05,18.2,UPI,Clear,1.0,No Cars Available,0.0,,
UB113493,2024-03-09,17:41,Saturday,17,True,Mall District,Suburb North,UberXL,4.97,15.1,Card,Cloudy,1.0,Completed,179.72,4.1,5.0
UB114111,2024-03-09,17:43,Saturday,17,True,Riverside,Old City,UberXL,4.03,16.8,Card,Clear,1.0,Completed,168.08,4.7,4.6
UB106297,2024-03-09,18:04,Saturday,18,True,Old City,Riverside,UberGo,2.97,8.6,Cash,Clear,2.0,Cancelled by Driver,0.0,,
UB106219,2024-03-09,18:22,Saturday,18,True,Suburb South,Railway Station,UberX,6.12,18.3,Card,Clear,1.5,Completed,251.25,4.4,4.3
UB108143,2024-03-09,18:25,Saturday,18,True,Old City,Tech Park,UberX,8.8,20.7,UPI,Clear,1.0,Completed,206.66,4.4,4.9
UB109896,2024-03-09,18:42,Saturday,18,True,Old City,University Area,UberX,6.08,19.0,UPI,Clear,1.0,Cancelled by Driver,0.0,,
UB101506,2024-03-09,18:48,Saturday,18,True,Old City,Tech Park,UberGo,7.82,29.3,UPI,Clear,1.0,Completed,169.97,5.0,4.3
UB108020,2024-03-09,18:53,Saturday,18,True,Railway Station,Old City,UberGo,15.28,43.8,Card,Clear,1.2,Cancelled by Rider,0.0,,
UB117095,2024-03-09,18:58,Saturday,18,True,Mall District,Railway Station,UberX,3.16,10.4,UPI,Clear,1.8,Completed,206.64,5.0,4.5
UB103909,2024-03-09,19:03,Saturday,19,True,University Area,Riverside,Auto,4.86,16.7,Card,Cloudy,2.0,Completed,161.16,4.3,4.6
UB117687,2024-03-09,19:17,Saturday,19,True,Suburb North,Suburb South,Premier,10.42,35.7,UPI,Fog,1.0,Completed,335.68,4.4,4.7
UB115062,2024-03-09,19:22,Saturday,19,True,Tech Park,Mall District,UberGo,7.41,18.3,Card,Cloudy,1.0,Completed,148.96,4.1,4.5
UB107678,2024-03-09,19:23,Saturday,19,True,Old City,Airport,Auto,2.05,3.0,Cash,Fog,1.8,No Cars Available,0.0,,
UB115226,2024-03-09,19:39,Saturday,19,True,Downtown,Suburb North,UberX,2.63,8.9,UPI,Clear,1.2,Completed,126.25,4.7,4.8
UB103579,2024-03-09,19:56,Saturday,19,True,Riverside,Airport,Moto,6.99,12.1,Cash,Clear,1.5,Completed,99.93,4.4,4.4
UB103666,2024-03-09,20:00,Saturday,20,True,Tech Park,Riverside,Moto,2.31,8.5,UPI,Clear,1.0,Completed,35.66,4.7,4.4
UB107342,2024-03-09,20:06,Saturday,20,True,Downtown,Mall District,UberGo,7.12,24.3,UPI,Rain,1.5,Cancelled by Rider,0.0,,
UB117029,2024-03-09,20:26,Saturday,20,True,Suburb North,Downtown,Premier,1.79,10.3,UPI,Clear,1.0,Completed,133.09,4.5,4.6
UB119470,2024-03-09,20:45,Saturday,20,True,Airport,Suburb South,UberX,3.22,3.0,Wallet,Clear,1.0,Completed,102.26,5.0,4.5
UB107087,2024-03-09,21:16,Saturday,21,True,Suburb North,Old City,Auto,5.95,14.6,Card,Clear,1.0,Completed,87.2,4.4,4.7
UB111417,2024-03-09,23:29,Saturday,23,True,Riverside,Downtown,Auto,7.9,24.2,UPI,Clear,1.0,Completed,112.4,4.4,4.7
UB108545,2024-03-10,07:22,Sunday,7,True,Airport,Tech Park,UberX,3.22,11.4,Card,Cloudy,1.0,Cancelled by Driver,0.0,,
UB109996,2024-03-10,07:26,Sunday,7,True,Suburb North,Old City,Auto,3.94,10.0,Card,Cloudy,1.0,Completed,66.52,4.5,4.7
UB117612,2024-03-10,08:37,Sunday,8,True,Tech Park,Mall District,UberGo,2.18,5.9,UPI,Clear,1.5,Completed,109.25,4.5,4.7
UB110879,2024-03-10,08:51,Sunday,8,True,Riverside,Airport,UberX,1.55,3.0,Card,Rain,1.8,Completed,144.99,5.0,5.0
UB106933,2024-03-10,10:35,Sunday,10,True,Suburb South,Suburb North,UberGo,1.72,3.0,Card,Rain,1.5,Completed,95.13,4.2,4.9
UB104795,2024-03-10,10:49,Sunday,10,True,Old City,Suburb North,UberGo,3.15,7.2,Card,Clear,1.0,Completed,85.45,4.8,4.7
UB114343,2024-03-10,11:08,Sunday,11,True,Airport,Suburb North,UberX,7.01,19.5,Cash,Clear,1.0,Completed,181.23,4.6,5.0
UB112469,2024-03-10,11:15,Sunday,11,True,Downtown,Mall District,UberGo,5.7,17.1,UPI,Clear,1.0,Completed,128.35,5.0,4.8
UB100812,2024-03-10,11:18,Sunday,11,True,Mall District,Suburb South,Auto,3.53,14.7,Cash,Clear,1.0,Completed,67.94,4.6,4.9
UB115863,2024-03-10,11:27,Sunday,11,True,Riverside,Tech Park,Auto,2.88,11.6,Card,Cloudy,1.0,Completed,59.64,5.0,4.5
UB112994,2024-03-10,11:39,Sunday,11,True,Airport,Railway Station,UberGo,7.63,23.5,UPI,Clear,1.0,Completed,159.18,4.8,4.8
UB107667,2024-03-10,12:21,Sunday,12,True,Airport,Downtown,UberGo,5.05,15.6,UPI,Clear,1.0,Completed,118.95,4.1,4.6
UB105637,2024-03-10,12:23,Sunday,12,True,Railway Station,Old City,Auto,6.12,22.0,Cash,Clear,1.0,Completed,95.96,4.5,5.0
UB115896,2024-03-10,12:55,Sunday,12,True,Mall District,Suburb South,UberGo,25.25,71.2,UPI,Fog,1.0,No Cars Available,0.0,,
UB107527,2024-03-10,13:00,Sunday,13,True,Old City,Railway Station,Premier,3.77,13.4,Card,Clear,1.0,Completed,173.57,4.3,4.4
UB118674,2024-03-10,13:02,Sunday,13,True,University Area,Old City,Auto,7.09,31.5,UPI,Cloudy,1.0,Completed,113.22,4.6,4.6
UB117755,2024-03-10,13:03,Sunday,13,True,Mall District,Old City,UberGo,7.5,24.2,Cash,Rain,1.0,Completed,158.8,4.4,4.8
UB108749,2024-03-10,13:07,Sunday,13,True,Airport,Mall District,UberGo,4.42,12.5,UPI,Clear,1.0,Completed,107.37,4.4,4.9
UB112962,2024-03-10,13:18,Sunday,13,True,Mall District,University Area,UberGo,2.27,3.0,Card,Clear,1.0,Completed,69.47,4.7,5.0
UB101920,2024-03-10,13:36,Sunday,13,True,Old City,Railway Station,UberX,3.56,8.8,Cash,Cloudy,1.0,Completed,117.12,4.9,4.8
UB111561,2024-03-10,14:04,Sunday,14,True,Suburb South,Mall District,UberGo,6.93,15.2,UPI,Cloudy,1.0,No Cars Available,0.0,,
UB101521,2024-03-10,14:28,Sunday,14,True,Downtown,Mall District,Premier,4.49,14.9,Card,Rain,2.0,Completed,378.22,4.6,4.7
UB118925,2024-03-10,14:28,Sunday,14,True,Riverside,University Area,UberX,2.42,7.9,UPI,Rain,1.0,Completed,100.68,4.9,4.7
UB118016,2024-03-10,14:35,Sunday,14,True,Mall District,University Area,UberX,9.27,32.5,Cash,Clear,1.0,Completed,234.01,4.2,5.0
UB102468,2024-03-10,14:41,Sunday,14,True,Riverside,Mall District,Premier,8.69,29.1,UPI,Clear,1.0,Completed,291.75,4.9,4.7
UB113398,2024-03-10,15:29,Sunday,15,True,Downtown,Riverside,UberX,2.96,7.5,Cash,Clear,1.0,Completed,106.98,4.2,5.0
UB113267,2024-03-10,15:39,Sunday,15,True,Airport,Suburb North,Auto,6.97,26.3,Cash,Clear,1.0,Completed,107.06,4.7,5.0
UB118110,2024-03-10,16:14,Sunday,16,True,Downtown,Old City,Auto,13.69,31.6,Wallet,Rain,1.0,Completed,166.12,4.2,4.1
UB116571,2024-03-10,16:35,Sunday,16,True,Old City,Mall District,UberGo,5.82,24.1,Card,Clear,1.0,Completed,140.17,4.9,4.3
UB118005,2024-03-10,16:55,Sunday,16,True,Airport,Railway Station,Auto,4.48,14.5,UPI,Clear,1.0,Completed,75.34,4.9,4.6
UB101223,2024-03-10,17:20,Sunday,17,True,Railway Station,Suburb South,UberX,3.04,7.4,Card,Clear,1.0,Completed,107.84,4.6,4.6
UB119658,2024-03-10,17:58,Sunday,17,True,Downtown,Riverside,UberGo,1.56,3.6,Card,Clear,1.0,Completed,62.56,5.0,4.7
UB103531,2024-03-10,18:02,Sunday,18,True,Riverside,Suburb South,Premier,15.16,45.8,Card,Clear,1.2,Completed,526.18,4.6,4.7
UB114555,2024-03-10,18:38,Sunday,18,True,Suburb South,Mall District,Auto,7.27,20.7,UPI,Clear,2.0,Completed,207.72,4.3,4.6
UB106235,2024-03-10,18:41,Sunday,18,True,Tech Park,Downtown,Premier,8.36,34.2,Cash,Clear,1.8,Completed,535.25,4.8,4.8
UB117707,2024-03-10,18:44,Sunday,18,True,Mall District,Tech Park,Auto,4.28,10.6,UPI,Clear,2.0,Completed,139.68,4.3,5.0
UB119331,2024-03-10,18:48,Sunday,18,True,Railway Station,Tech Park,Moto,1.4,3.0,Card,Cloudy,1.5,Completed,38.7,4.7,4.9
UB115841,2024-03-10,19:52,Sunday,19,True,Suburb North,Downtown,UberGo,12.64,39.8,UPI,Clear,1.8,Completed,429.73,4.5,4.5
UB118488,2024-03-10,19:52,Sunday,19,True,Downtown,Railway Station,UberGo,3.68,14.7,Cash,Clear,1.0,Completed,102.53,4.9,4.5
UB106420,2024-03-10,20:33,Sunday,20,True,Mall District,Suburb South,UberGo,1.68,4.6,Card,Clear,1.0,Completed,65.38,5.0,4.6
UB112592,2024-03-10,20:45,Sunday,20,True,Suburb South,Tech Park,UberGo,5.48,20.5,UPI,Clear,1.0,Completed,131.03,4.4,5.0
UB112538,2024-03-10,23:56,Sunday,23,True,Tech Park,Mall District,Auto,5.06,8.5,UPI,Rain,1.0,Completed,73.98,4.6,4.3
UB113362,2024-03-11,00:42,Monday,0,False,Downtown,Railway Station,UberXL,4.07,15.2,Cash,Clear,1.0,Completed,165.52,4.1,4.8
UB115769,2024-03-11,00:57,Monday,0,False,Railway Station,Airport,UberGo,6.21,14.2,Cash,Cloudy,1.0,Completed,129.61,4.8,4.3
UB111798,2024-03-11,01:03,Monday,1,False,Railway Station,Tech Park,UberXL,2.01,5.3,Cash,Clear,1.0,Completed,112.76,4.7,4.7
UB108289,2024-03-11,01:07,Monday,1,False,University Area,Riverside,UberGo,3.3,9.3,Card,Clear,1.0,Completed,90.25,4.6,4.8
UB117111,2024-03-11,02:53,Monday,2,False,Riverside,Old City,UberX,12.06,54.7,UPI,Clear,1.0,Completed,310.24,5.0,4.8
UB113925,2024-03-11,03:45,Monday,3,False,Suburb North,Downtown,Premier,16.6,39.0,Wallet,Clear,1.0,Completed,448.0,4.9,4.2
UB111285,2024-03-11,04:40,Monday,4,False,Airport,Suburb North,Premier,6.17,18.9,Card,Cloudy,1.0,Completed,226.47,4.2,4.4
UB114755,2024-03-11,05:37,Monday,5,False,Riverside,Tech Park,Premier,1.74,4.0,UPI,Clear,1.0,Completed,118.38,4.3,4.9
UB100323,2024-03-11,06:12,Monday,6,False,Airport,Mall District,UberGo,10.74,28.7,UPI,Clear,1.0,Completed,201.19,4.4,4.8
UB103719,2024-03-11,06:45,Monday,6,False,University Area,Tech Park,UberGo,1.26,3.0,UPI,Cloudy,1.0,Completed,58.36,4.5,4.5
UB119057,2024-03-11,07:07,Monday,7,False,University Area,Airport,UberGo,2.18,7.0,Card,Fog,1.0,Completed,74.48,4.5,4.3
UB108785,2024-03-11,07:12,Monday,7,False,Airport,University Area,Auto,7.38,21.0,Card,Rain,1.8,Completed,189.07,4.9,4.2
UB106070,2024-03-11,07:35,Monday,7,False,University Area,Suburb South,UberX,2.93,5.6,UPI,Rain,1.2,Completed,123.8,4.3,4.2
UB101406,2024-03-11,07:43,Monday,7,False,Downtown,Riverside,UberX,10.49,28.4,Card,Rain,1.2,Completed,290.99,5.0,5.0
UB100231,2024-03-11,07:44,Monday,7,False,University Area,Suburb South,UberX,1.46,7.7,Cash,Cloudy,1.0,Completed,87.84,4.1,5.0
UB105462,2024-03-11,07:44,Monday,7,False,Old City,Downtown,UberGo,5.79,24.9,Cash,Fog,1.0,Completed,141.04,4.9,4.7
UB118362,2024-03-11,08:06,Monday,8,False,Suburb South,Suburb North,Premier,2.46,6.7,Cash,Clear,1.2,Completed,163.87,5.0,4.9
UB103476,2024-03-11,08:16,Monday,8,False,Railway Station,Downtown,UberX,2.61,7.6,UPI,Clear,1.0,Completed,102.61,4.3,4.6
UB116887,2024-03-11,08:24,Monday,8,False,Suburb North,University Area,UberGo,6.45,14.4,Card,Rain,1.5,Completed,198.83,4.5,4.5
UB104075,2024-03-11,08:46,Monday,8,False,University Area,Mall District,UberGo,11.53,30.0,Cash,Clear,1.0,No Cars Available,0.0,,
UB112472,2024-03-11,08:51,Monday,8,False,Old City,University Area,UberX,4.9,18.4,UPI,Cloudy,1.2,Cancelled by Rider,0.0,,
UB107611,2024-03-11,09:07,Monday,9,False,Old City,Downtown,UberX,10.47,36.6,Cash,Cloudy,1.0,Completed,256.99,4.3,4.7
UB102871,2024-03-11,09:15,Monday,9,False,Mall District,Old City,UberX,13.82,33.4,UPI,Cloudy,1.2,Completed,353.74,4.5,5.0
UB104792,2024-03-11,09:19,Monday,9,False,Airport,Tech Park,Auto,3.75,4.1,Card,Clear,1.2,Cancelled by Driver,0.0,,
UB116900,2024-03-11,09:31,Monday,9,False,Railway Station,Tech Park,Premier,1.28,8.1,UPI,Clear,1.5,Completed,179.37,5.0,5.0
UB115052,2024-03-11,09:32,Monday,9,False,Mall District,University Area,Auto,7.36,26.7,UPI,Clear,2.0,Completed,221.16,5.0,4.8
UB112895,2024-03-11,09:38,Monday,9,False,Suburb North,Mall District,UberGo,5.55,15.6,UPI,Cloudy,2.0,Completed,248.9,4.8,4.4
UB116485,2024-03-11,09:48,Monday,9,False,Downtown,Airport,Premier,5.23,11.4,Card,Clear,1.0,Completed,193.99,4.3,4.6
UB107860,2024-03-11,09:57,Monday,9,False,Tech Park,Suburb North,Moto,5.54,20.1,UPI,Cloudy,1.2,Completed,77.18,4.5,4.6
UB108258,2024-03-11,10:22,Monday,10,False,Railway Station,Riverside,Auto,6.44,19.5,Card,Rain,1.0,Completed,96.02,5.0,4.9
UB116352,2024-03-11,10:23,Monday,10,False,Downtown,University Area,UberX,4.79,13.3,UPI,Clear,1.0,Completed,141.21,3.5,4.6
UB108820,2024-03-11,10:51,Monday,10,False,Suburb North,Mall District,UberGo,8.81,33.1,UPI,Clear,1.0,Completed,186.56,4.5,4.4
UB118971,2024-03-11,11:01,Monday,11,False,Tech Park,Suburb North,UberGo,6.07,19.5,Card,Cloudy,1.0,Completed,136.02,4.4,4.5
UB102264,2024-03-11,11:09,Monday,11,False,University Area,Airport,UberGo,3.6,19.0,UPI,Clear,1.0,Completed,108.1,4.7,4.9
UB102936,2024-03-11,11:16,Monday,11,False,Suburb North,Downtown,Auto,3.67,13.6,Cash,Clear,1.0,Completed,67.96,4.6,4.4
UB114454,2024-03-11,11:35,Monday,11,False,Mall District,Riverside,UberGo,2.45,3.0,Cash,Rain,2.0,Completed,142.9,4.5,4.6
UB106242,2024-03-11,12:05,Monday,12,False,Railway Station,Mall District,Auto,2.03,3.5,Cash,Clear,1.0,Completed,44.74,5.0,4.7
UB100693,2024-03-11,12:40,Monday,12,False,Downtown,Mall District,UberX,8.81,21.0,Card,Clear,1.0,Completed,207.33,4.5,5.0
UB105694,2024-03-11,13:03,Monday,13,False,Airport,Railway Station,Auto,4.47,22.3,UPI,Clear,1.0,Completed,83.06,4.1,4.8
UB109866,2024-03-11,14:24,Monday,14,False,Mall District,Downtown,Auto,4.86,15.0,UPI,Clear,1.0,Completed,78.88,4.6,4.4
UB112064,2024-03-11,14:58,Monday,14,False,Railway Station,University Area,UberGo,12.74,35.7,UPI,Clear,1.0,Completed,233.69,4.1,4.7
UB115023,2024-03-11,15:15,Monday,15,False,Tech Park,Riverside,UberGo,3.46,12.1,Cash,Fog,1.0,Completed,96.21,4.7,4.8
UB113025,2024-03-11,15:26,Monday,15,False,Suburb South,Airport,Auto,6.51,20.1,Cash,Clear,1.0,Completed,97.18,5.0,4.4
UB102569,2024-03-11,15:48,Monday,15,False,Riverside,Suburb South,Auto,12.19,42.6,Card,Clear,1.0,Completed,165.12,4.9,5.0
UB102749,2024-03-11,16:05,Monday,16,False,University Area,Airport,Auto,4.95,12.8,Card,Clear,1.0,Completed,77.4,5.0,4.8
UB113321,2024-03-11,16:14,Monday,16,False,Airport,Tech Park,UberX,3.37,11.6,UPI,Clear,1.0,Completed,119.69,4.8,4.8
UB110269,2024-03-11,16:38,Monday,16,False,University Area,Airport,Moto,3.48,8.4,UPI,Clear,1.0,No Cars Available,0.0,,
UB117024,2024-03-11,16:39,Monday,16,False,Airport,University Area,Auto,7.82,23.7,Wallet,Cloudy,1.0,Completed,111.26,4.6,4.2
UB110246,2024-03-11,17:15,Monday,17,False,Mall District,Old City,Premier,6.89,29.3,Wallet,Fog,1.0,Completed,261.59,4.8,5.0
UB108083,2024-03-11,17:16,Monday,17,False,University Area,Mall District,UberX,6.67,22.0,Card,Rain,1.5,Completed,271.96,4.5,4.5
UB111420,2024-03-11,17:18,Monday,17,False,Suburb North,Downtown,UberGo,4.76,14.6,Cash,Clear,1.0,Completed,114.26,5.0,5.0
UB118597,2024-03-11,17:28,Monday,17,False,Railway Station,Airport,Auto,7.05,23.3,Card,Clear,1.0,Completed,104.7,4.7,4.0
UB104377,2024-03-11,17:29,Monday,17,False,Old City,Airport,Premier,6.68,20.3,Card,Cloudy,1.0,Completed,238.22,4.3,4.7
UB105259,2024-03-11,17:39,Monday,17,False,Downtown,University Area,Premier,8.49,21.5,Wallet,Cloudy,1.0,Completed,271.63,4.4,4.5
UB114008,2024-03-11,17:41,Monday,17,False,Old City,University Area,Premier,4.54,16.8,UPI,Clear,1.0,No Cars Available,0.0,,
UB118769,2024-03-11,18:04,Monday,18,False,Suburb South,Airport,Auto,0.92,8.9,UPI,Clear,1.0,No Cars Available,0.0,,
UB105816,2024-03-11,18:29,Monday,18,False,Old City,University Area,UberGo,9.94,34.4,Cash,Clear,1.0,Completed,200.94,4.6,4.2
UB112044,2024-03-11,18:41,Monday,18,False,Airport,Riverside,UberXL,2.04,4.1,Cash,Clear,1.2,Completed,133.01,4.5,4.5
UB101718,2024-03-11,18:53,Monday,18,False,Riverside,Old City,Auto,3.17,10.3,Card,Clear,1.0,Completed,60.66,5.0,4.4
UB104448,2024-03-11,19:18,Monday,19,False,Downtown,Railway Station,Moto,5.91,25.4,Card,Rain,1.2,Completed,84.94,5.0,4.7
UB112865,2024-03-11,19:34,Monday,19,False,Downtown,Suburb North,UberGo,5.26,7.5,UPI,Clear,1.0,Cancelled by Rider,0.0,,
UB109806,2024-03-11,19:37,Monday,19,False,Downtown,Suburb North,Premier,6.48,18.5,Card,Clear,1.0,Completed,230.86,4.6,4.5
UB106280,2024-03-11,20:05,Monday,20,False,Railway Station,Riverside,UberX,2.83,6.3,Cash,Rain,1.0,Completed,103.13,3.7,4.8
UB119010,2024-03-11,20:46,Monday,20,False,Railway Station,Suburb North,UberGo,3.36,8.1,UPI,Rain,1.2,Completed,106.93,4.7,5.0
UB105820,2024-03-11,20:56,Monday,20,False,Suburb South,University Area,UberX,2.35,11.0,UPI,Rain,1.0,Cancelled by Driver,0.0,,
UB112145,2024-03-11,21:09,Monday,21,False,Tech Park,Suburb North,UberGo,0.8,3.0,UPI,Clear,1.0,Completed,53.3,4.8,4.6
UB116515,2024-03-11,21:57,Monday,21,False,Airport,Mall District,UberX,1.39,4.9,Cash,Fog,1.0,No Cars Available,0.0,,
UB100723,2024-03-11,22:09,Monday,22,False,Riverside,Railway Station,UberGo,2.17,5.9,UPI,Cloudy,1.0,Completed,72.72,4.6,4.7
UB101183,2024-03-11,22:29,Monday,22,False,Mall District,Suburb North,Premier,3.42,9.0,UPI,Clear,1.0,Completed,157.94,5.0,5.0
UB102287,2024-03-11,23:30,Monday,23,False,Riverside,Railway Station,UberGo,11.03,41.8,Cash,Cloudy,1.0,Cancelled by Driver,0.0,,
UB119620,2024-03-12,00:40,Tuesday,0,False,Railway Station,Airport,UberGo,0.8,3.0,Card,Clear,1.0,Completed,53.3,4.7,4.1
UB101060,2024-03-12,01:11,Tuesday,1,False,Tech Park,Airport,UberGo,20.73,51.3,UPI,Rain,1.0,Completed,344.98,4.7,4.4
UB118960,2024-03-12,03:19,Tuesday,3,False,Suburb North,University Area,Auto,3.66,15.7,Cash,Clear,1.0,Completed,69.98,5.0,4.9
UB106176,2024-03-12,04:29,Tuesday,4,False,Mall District,Suburb South,Premier,4.46,18.1,Card,Clear,1.0,Completed,195.64,4.5,4.4
UB114445,2024-03-12,05:40,Tuesday,5,False,Airport,Old City,Auto,3.27,10.0,UPI,Cloudy,1.0,Completed,61.16,4.6,4.9
UB118913,2024-03-12,06:10,Tuesday,6,False,Suburb South,Downtown,Auto,5.79,15.6,UPI,Clear,1.0,Completed,86.92,5.0,4.8
UB115223,2024-03-12,06:41,Tuesday,6,False,Downtown,Suburb North,UberX,8.96,32.3,UPI,Clear,1.0,Completed,229.62,4.2,4.8
UB107610,2024-03-12,07:01,Tuesday,7,False,Airport,Downtown,UberX,4.15,12.0,UPI,Rain,1.0,Completed,130.55,4.4,4.9
UB114020,2024-03-12,07:10,Tuesday,7,False,Railway Station,University Area,UberX,2.69,9.8,UPI,Clear,1.0,Completed,107.61,4.4,4.9
UB114645,2024-03-12,07:24,Tuesday,7,False,Downtown,Suburb South,UberGo,1.77,4.1,UPI,Clear,1.0,Completed,65.62,4.6,4.7
UB106472,2024-03-12,07:52,Tuesday,7,False,Suburb South,Tech Park,UberGo,7.18,21.0,Cash,Clear,1.0,Completed,150.48,4.3,4.3
